command_id,run_key,dataset_class,task_type,task_phase,pose_name,attack_severity,attack_target_object,attack_active,outer_fold,target_reference_deviation_l2_rad,final_position_reference_deviation_l2_rad,velocity_profile_reference_deviation_l2_rad_s,effort_profile_reference_deviation_l2_nm,proxy_time_reference_deviation_s,final_tracking_error_l2_rad,analysis_label,target_reference_deviation_l2_rad_normal_percentile,final_position_reference_deviation_l2_rad_normal_percentile,velocity_profile_reference_deviation_l2_rad_s_normal_percentile,effort_profile_reference_deviation_l2_nm_normal_percentile,proxy_time_reference_deviation_s_normal_percentile,final_tracking_error_l2_rad_normal_percentile,composite_impact_percentile
e84beaf3ed9144f29077fedc7bb3ccb4,20260721_024556:68,mitm_trajectory_manipulation,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,low,cube,1,1,0.05,0.05004922424407452,0.04436496429669733,0.1350479564821768,0.02536515550000007,0.0104855977351019,MITM manipulation,100.0,99.84615384615385,95.84615384615385,47.80769230769231,75.11538461538461,40.57692307692308,76.53205128205128
19467a16b5b64bf7a5674156e68eb7a2,20260721_024748:71,mitm_trajectory_manipulation,short_cube_pick_place,cube_transport,long_cube_place_high,low,cube,1,1,0.05,0.05076663288827839,0.060138225903290245,0.6196239225041668,0.051064357499999935,0.0033625909747843,MITM manipulation,100.0,99.84615384615385,96.61538461538461,67.03846153846153,97.61538461538461,18.23076923076923,79.89102564102565
c4126de9710b4bc9be39037a0df078b9,20260721_024804:72,mitm_trajectory_manipulation,short_cube_pick_place,cube_transport,long_cube_place_high,medium,cube,1,1,0.1,0.09897801458252935,0.12116540334090378,0.235290573584384,0.0006225904999999088,0.01438245712022,MITM manipulation,100.0,99.96153846153845,97.88461538461539,56.46153846153846,71.96153846153847,56.42307692307692,80.44871794871794
98e9d883a5954cf9b34079f4d5b0f8c7,20260721_025044:77,mitm_trajectory_manipulation,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,medium,cube,1,1,0.09999999999999999,0.098733454767014,0.0887433821014606,0.11716943566312253,0.02454996450000002,0.0079219713909329,MITM manipulation,100.0,99.96153846153845,97.26923076923077,44.92307692307692,74.38461538461539,31.538461538461537,74.67948717948718
492d0513eac542358d45367ffb25e1d1,20260721_025255:81,mitm_trajectory_manipulation,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,low,cylinder,1,1,0.04999999999999999,0.05357177068161848,0.02735225956685695,0.4720826775800523,0.049198419999999965,0.023253306219074,MITM manipulation,100.0,99.84615384615385,91.96153846153847,66.07692307692308,75.84615384615384,77.73076923076923,85.24358974358975
419590aa8a0e420992ad90503257068e,20260721_025505:85,mitm_trajectory_manipulation,short_cube_pick_place,cube_transport,long_cube_place_high,medium,cube,1,1,0.09999999999999999,0.09633372959557966,0.12371718121133621,0.7387182336084575,0.0008935854999999604,0.0202919862025096,MITM manipulation,100.0,99.96153846153845,97.92307692307692,67.15384615384615,73.42307692307692,72.65384615384616,85.18589743589742
66ed3e9fd453496a8968b9d4af63b2bc,20260721_025658:89,mitm_trajectory_manipulation,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,high,cube,1,1,0.15,0.14986349397568957,0.13257874742348352,0.20869593626019634,0.025230264499999988,0.0031316871350182,MITM manipulation,100.0,100.0,97.96153846153847,54.96153846153846,75.07692307692308,17.346153846153847,74.22435897435898
9cb3e447221a4e7f88bcab90e9c6f59a,20260721_025822:91,mitm_trajectory_manipulation,short_cube_pick_place,cube_transport,long_cube_place_high,medium,cube,1,1,0.09999999999999999,0.10070312305601294,0.119953182080206,0.4917992144937595,0.050754015499999916,0.0024919864035774,MITM manipulation,100.0,99.96153846153845,97.84615384615385,66.38461538461539,97.53846153846155,14.423076923076922,79.35897435897436
f7baa25c58044d1bbf57751b89889ab0,20260721_030026:96,mitm_trajectory_manipulation,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,low,cube,1,1,0.05,0.048850005375402135,0.04520386096210891,0.0549618610646654,0.02472441549999993,0.010690422427089,MITM manipulation,100.0,99.84615384615385,95.88461538461537,28.423076923076923,74.46153846153845,42.15384615384615,73.46153846153845
8cc2cbfd98c4429a9c5fb2b08ad39d77,20260721_030138:98,mitm_trajectory_manipulation,short_cube_pick_place,cube_transport,long_cube_place_high,high,cube,1,1,0.15,0.14426975476953682,0.18374544035550186,0.5266186477131052,0.0005494454999999121,0.0225880991905651,MITM manipulation,100.0,100.0,98.38461538461539,66.6923076923077,70.53846153846153,76.73076923076924,85.39102564102564
6d48091ed0534da08444ded5576a551c,20260721_040557:12,command_injection,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,high,cylinder,1,1,0.15000000000000002,0.14538067798674287,0.13500832278997477,0.46641359656782316,0.050366724000000085,0.02406275790039,Command injection,100.0,100.0,97.96153846153847,66.03846153846153,96.8076923076923,78.57692307692308,89.8974358974359
8efdaaa74d3d4d5fbd6a5069df6a4d44,20260721_040835:17,command_injection,short_cube_pick_place,cube_transport,long_cube_place_high,medium,cube,1,1,0.1,0.09923498013657664,0.12101829413869826,0.36571346619465844,0.0006021175000000545,0.0177559900557581,Command injection,100.0,99.96153846153845,97.84615384615385,61.38461538461538,71.6923076923077,66.1923076923077,82.84615384615384
9913baa4e3be430ebb215ce2c4deb318,20260721_041302:26,command_injection,short_cube_pick_place,cube_transport,long_cube_place_high,low,cube,1,1,0.05,0.04929096942323918,0.06201119045536702,0.4991765347344785,0.04971138349999993,0.0040719880329837,Command injection,100.0,99.84615384615385,96.6923076923077,66.53846153846153,82.3076923076923,20.846153846153843,77.70512820512822
19922add4b9b41d5a0f6035a14375986,20260721_041711:33,command_injection,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,medium,cube,1,1,0.1,0.09915370400094088,0.08848478328919401,0.07989346686955975,0.025892131500000026,0.004052465718495,Command injection,100.0,99.96153846153845,97.26923076923077,36.769230769230774,75.11538461538461,20.807692307692307,71.65384615384616
1838a94d638c474399b1273b0612842e,20260721_042739:39,command_injection,short_cube_pick_place,cube_transport,long_cube_place_high,low,cube,1,1,0.05,0.04933881086301836,0.062119612487885695,0.20471866778444892,0.04959875449999995,0.0026719071959629,Command injection,100.0,99.84615384615385,96.6923076923077,54.53846153846153,80.11538461538461,15.0,74.36538461538463
7f8f4914884545e19cd069b5546f04e3,20260721_042845:41,command_injection,short_cube_pick_place,cube_transport,long_cube_place_high,high,cube,1,1,0.15,0.14947003387456947,0.18205638189679763,0.3641038159927573,0.04958234149999996,0.0053160312772648,Command injection,100.0,100.0,98.38461538461539,61.38461538461538,79.92307692307692,24.192307692307693,77.31410256410255
9d6a0e3f94c04f2e805e82956870aca7,20260721_042903:42,command_injection,short_cube_pick_place,cube_transport,long_cube_place_high,high,cube,1,1,0.15,0.14793142115725233,0.0605883255379841,0.1304073195792528,0.0002824715000000477,0.0136999428270274,Command injection,100.0,100.0,96.65384615384616,47.23076923076923,56.03846153846154,54.230769230769226,75.6923076923077
14b17e5cef214182b3d27b7aa55123b3,20260721_043008:45,command_injection,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,low,cube,1,1,0.05,0.04977921390754971,0.04439260242171867,0.15767065758265572,0.02580828249999989,0.008493822735596,Command injection,100.0,99.84615384615385,95.84615384615385,50.46153846153846,75.11538461538461,32.96153846153846,75.70512820512822
0754ce66521142dc9e1c927d730e442d,20260721_043952:60,command_injection,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,high,cylinder,1,1,0.15000000000000002,0.14572617888553568,0.13410838312683696,0.5343338284612852,0.05033063299999996,0.021389057739264,Command injection,100.0,100.0,97.96153846153847,66.8076923076923,96.65384615384616,74.46153846153845,89.31410256410255
1d85524a651d47d3a1769e3d103368db,20260721_044051:61,command_injection,short_cube_pick_place,cube_transport,long_cube_place_high,low,cube,1,1,0.05,0.04929448931279039,0.06097852713683026,0.10900632507569587,0.0003169345000000323,0.0062064880649319,Command injection,100.0,99.84615384615385,96.65384615384616,43.34615384615385,59.61538461538461,26.576923076923077,71.00641025641026
3f4701589c63430aa011b451ae4fdd4a,20260721_044131:63,command_injection,short_cube_pick_place,cube_transport,long_cube_place_high,medium,cube,1,1,0.09999999999999999,0.10028158575386499,0.1202077909753775,0.425082897459132,0.049638947499999975,0.0037984517782742,Command injection,100.0,99.96153846153845,97.84615384615385,65.6923076923077,80.73076923076923,20.192307692307693,77.40384615384615
b1dd9b19729a4634ae0a70bde7533462,20260721_044707:74,command_injection,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,medium,cylinder,1,1,0.10000000000000003,0.09985642512220463,0.08837071822225341,0.15532871693328096,0.0004421150000000207,0.0016006318561553,Command injection,100.0,99.96153846153845,97.26923076923077,50.30769230769231,67.15384615384615,7.961538461538462,70.4423076923077
9aa3577d16fc42b0b0269ea816c9df1d,20260721_045026:80,command_injection,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,high,cube,1,1,0.15,0.14874048336697987,0.04397770623943433,0.24893811303956567,0.02468364649999999,0.0055735946085369,Command injection,100.0,100.0,95.8076923076923,57.11538461538461,74.46153846153845,24.807692307692307,75.36538461538461
90bd893200464767a65e9ddbcd02cf36,20260721_045400:85,command_injection,short_cube_pick_place,cube_transport,long_cube_place_high,medium,cube,1,1,0.09999999999999999,0.0976535637787436,0.12257667626779087,0.29038753564402797,0.0002384205000000028,0.0134474615424091,Command injection,100.0,99.96153846153845,97.92307692307692,59.03846153846154,51.42307692307693,53.46153846153846,76.96794871794872
635600ef77fa4b04a81f7f8df904afe2,20260721_045632:90,command_injection,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,low,cube,1,1,0.05,0.04942521660863617,0.0449708313776989,0.03829016185124877,0.024341316499999932,0.0070138599956311,Command injection,100.0,99.84615384615385,95.88461538461537,21.923076923076923,74.38461538461539,28.576923076923077,70.1025641025641
f1243aefd47740f2a970d6a1ca984b24,20260721_045913:95,command_injection,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,low,cube,1,1,0.05,0.04947611549411897,0.044376289063556035,0.15175410839510559,0.024355535500000025,0.0045137239199979,Command injection,100.0,99.84615384615385,95.84615384615385,49.84615384615385,74.38461538461539,22.038461538461537,73.66025641025642
ad087df312cb4493be3a15feb6eb83a0,20260721_050050:97,command_injection,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,medium,cylinder,1,1,0.09999999999999998,0.09975887997414286,0.018307014763862983,0.13376792517220748,0.0003675009999999368,0.0011485882250338,Command injection,100.0,99.96153846153845,88.84615384615384,47.38461538461539,63.07692307692307,4.923076923076923,67.3653846153846
35f562b9d69a4b3187477f9ffb8cbfe8,20260721_050129:98,command_injection,short_cube_pick_place,cube_transport,long_cube_place_high,high,cube,1,1,0.15,0.15012628345023696,0.1781426961767407,0.3894505847913716,0.04945222349999989,0.0034881643166647,Command injection,100.0,100.0,98.38461538461539,62.42307692307693,77.53846153846153,18.73076923076923,76.17948717948717
199e763235cb410cb7332a3035ab6bd1,20260721_050146:99,command_injection,short_cube_pick_place,cube_transport,long_cube_place_high,medium,cube,1,1,0.1,0.09987172633608415,0.12162070844573665,0.18871187593876076,0.0003212275000000764,0.0230831591546356,Command injection,100.0,99.96153846153845,97.88461538461539,53.65384615384615,59.92307692307692,77.46153846153845,81.48076923076921
4068f91a75624c0098b431b7f2ed649b,20260721_050204:100,command_injection,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,low,cylinder,1,1,0.04999999999999999,0.05356922335971524,0.0281549344796524,0.49934121290176237,0.05027644600000003,0.0232466328720265,Command injection,100.0,99.84615384615385,92.03846153846153,66.53846153846153,95.92307692307692,77.73076923076923,88.67948717948718
ac12a0b3cb95431b92c4ad999a8f8369,20260721_072348:11,replay_attack,short_cube_pick_place,cube_retreat,long_cube_place_mid,high,cube,1,1,0.7258389490789262,0.7215265943023921,0.7124034630744209,7.891663115096542,0.3997620635,0.0030647274291543,Replay,100.0,100.0,100.0,87.34615384615385,98.65384615384616,17.346153846153847,83.89102564102565
6e4dd0e7803d415b8a3095b064707d91,20260721_072555:16,replay_attack,long_cube_then_cylinder_sort,cube_retreat,long_cube_place_mid,low,cube,1,1,0.25487985404892244,0.20829843896037964,0.3019166425740994,170.08224552529433,0.09933532400000011,0.0641663013995359,Replay,100.0,100.0,99.96153846153845,100.0,97.65384615384616,85.46153846153847,97.17948717948718
778abc7cbf2a4cfe93fd8a62bdc49073,20260721_073536:37,replay_attack,long_cube_then_cylinder_sort,cylinder_retreat,long_cylinder_place_mid,medium,cylinder,1,1,0.3266925465938884,0.317202743514365,0.16068322427289938,1.3015268994493887,0.39945707900000005,0.0197311950368419,Replay,100.0,100.0,98.26923076923076,69.76923076923077,98.65384615384616,72.03846153846155,89.78846153846155
647d785e4d3641ec906fe11774ee5b32,20260721_073651:39,replay_attack,short_cube_pick_place,cube_retreat,long_cube_place_mid,low,cube,1,1,0.25487985404892244,0.2031949788581263,0.4630603011979504,170.23124695985823,0.09939947950000005,0.0642115312677359,Replay,100.0,100.0,99.96153846153845,100.0,97.6923076923077,85.46153846153847,97.18589743589745
6bd06c63f74e484c9a3cc1d0aac1fcf9,20260721_073823:43,replay_attack,short_cube_pick_place,cube_retreat,long_cube_place_mid,high,cube,1,1,0.7258389490789262,0.6944943417236568,0.7220751754452627,17.619240942934358,0.3496323735,0.0312399756138433,Replay,100.0,100.0,100.0,94.8076923076923,98.57692307692307,80.96153846153847,95.72435897435896
b953bb3b80ce4f7393e232685b5d4020,20260721_073942:46,replay_attack,short_cube_pick_place,cube_retreat,long_cube_place_mid,low,cube,1,1,0.25487985404892244,0.20252264268589443,0.4630648179814519,170.2558082926976,0.09979698050000008,0.0642142339257882,Replay,100.0,100.0,99.96153846153845,100.0,97.96153846153847,85.46153846153847,97.23076923076923
4218fecd840e4657a93f564c7b2df14a,20260721_074037:48,replay_attack,short_cube_pick_place,cube_retreat,long_cube_place_mid,low,cube,1,1,0.25487985404892244,0.20319918996571915,0.4630642431216369,170.25953948887374,0.14961318850000005,0.0642245435058028,Replay,100.0,100.0,99.96153846153845,100.0,98.38461538461539,85.46153846153847,97.30128205128204
ae4a840d61cc4c9abcf5712235407c14,20260721_074252:52,replay_attack,long_cube_then_cylinder_sort,cube_retreat,long_cube_place_mid,medium,cube,1,1,0.3266925465938884,0.3177550681772918,0.2136644213653161,15.77131546263406,0.3994122230000001,0.0159322957118337,Replay,100.0,100.0,98.76923076923076,93.11538461538461,98.65384615384616,61.53846153846154,92.01282051282051
36746ce285c94305b4042175c2343d21,20260721_074329:53,replay_attack,long_cube_then_cylinder_sort,cylinder_retreat,long_cylinder_place_mid,medium,cylinder,1,1,0.3266925465938884,0.3248356148815741,0.16073334107209078,1.3332270452863715,0.39955092999999997,0.0120500641241295,Replay,100.0,100.0,98.26923076923076,69.88461538461539,98.65384615384616,46.5,85.55128205128206
1b77187fb2a74f2bbcca475682ecd6ec,20260721_074406:54,replay_attack,long_cube_then_cylinder_sort,cube_retreat,long_cube_place_mid,high,cube,1,1,0.7258389490789262,0.7079095694917585,0.41601526150105456,7.289974235918121,0.6996782450000001,0.0178492829168001,Replay,100.0,100.0,99.96153846153845,86.0,98.73076923076923,66.73076923076923,91.90384615384615
2ffe691c4e024a1ca751edae0920d34a,20260721_074444:55,replay_attack,short_cube_pick_place,cube_retreat,long_cube_place_mid,medium,cube,1,1,0.3266925465938884,0.32200255034343006,0.27016433666517964,1.3028281917641913,0.3493668685,0.0155257466069101,Replay,100.0,100.0,99.8076923076923,69.76923076923077,98.57692307692307,60.03846153846154,88.03205128205128
a59ef58d453e4daca8e75a9a616655a4,20260721_074505:56,replay_attack,long_cube_then_cylinder_sort,cylinder_retreat,long_cylinder_place_mid,high,cylinder,1,1,0.7956422500093872,0.7788599898094095,0.37770212766132016,8.821114208192316,0.4994852350000001,0.0167037692845164,Replay,100.0,100.0,99.96153846153845,88.1923076923077,98.65384615384616,64.42307692307693,91.87179487179486
0141778e8a3b4069a58c6bdb4f3cc4b9,20260721_074854:63,replay_attack,short_cube_pick_place,cube_retreat,long_cube_place_mid,medium,cube,1,1,0.3266925465938884,0.3219765004071571,0.2684883224860814,1.3129534815316788,0.34959222050000005,0.015552438092544,Replay,100.0,100.0,99.8076923076923,69.76923076923077,98.57692307692307,60.192307692307686,88.05769230769232
19b9c6116da040fbb89f26d4d541415e,20260721_075118:68,replay_attack,long_cube_then_cylinder_sort,cube_retreat,long_cube_place_mid,low,cube,1,1,0.25487985404892244,0.20835845431409256,0.3019159310648605,170.08434779218442,0.0993010740000001,0.0641624034679168,Replay,100.0,100.0,99.96153846153845,100.0,97.65384615384616,85.46153846153847,97.17948717948718
25647d63086c4888bb8d4065f151fa49,20260721_075848:84,replay_attack,short_cube_pick_place,cube_retreat,long_cube_place_mid,high,cube,1,1,0.7258389490789262,0.6980200069538061,0.7261561017484444,7.323115365741257,0.3493388525000001,0.0275627753799444,Replay,100.0,100.0,100.0,86.15384615384616,98.57692307692307,80.57692307692308,94.21794871794873
256dd0e024564a9bba5782e8f29617e4,20260721_075913:85,replay_attack,short_cube_pick_place,cube_retreat,long_cube_place_mid,medium,cube,1,1,0.3266925465938884,0.3220496099420357,0.26836129222001615,1.2982997349310945,0.3496395015,0.0154770850107318,Replay,100.0,100.0,99.8076923076923,69.76923076923077,98.57692307692307,59.57692307692307,87.95512820512822
efdde937e6b94d318e4211eb3fba7644,20260721_075935:86,replay_attack,short_cube_pick_place,cube_retreat,long_cube_place_mid,medium,cube,1,1,0.3266925465938884,0.31443022274080484,0.26732813266783956,18.97127305692323,0.3495663325,0.0233289492545755,Replay,100.0,100.0,99.8076923076923,96.26923076923077,98.57692307692307,78.11538461538461,95.46153846153847
58b3b29353144084884d128e3230e6c4,20260721_075954:87,replay_attack,long_cube_then_cylinder_sort,cylinder_retreat,long_cylinder_place_mid,low,cylinder,1,1,0.2940887961143711,0.2689729943536817,0.3906176446173014,143.272686811079,0.09976391100000004,0.0340173392850055,Replay,100.0,100.0,99.96153846153845,100.0,97.92307692307692,81.03846153846153,96.48717948717949
9f52eb901eaf4b8aa4538ee669b2bb2a,20260721_080048:89,replay_attack,long_cube_then_cylinder_sort,cube_retreat,long_cube_place_mid,high,cube,1,1,0.7258389490789262,0.7119151696871174,0.41704260418026085,7.620342551964326,0.6995633130000001,0.0136646942847595,Replay,100.0,100.0,99.96153846153845,87.07692307692308,98.73076923076923,54.11538461538462,89.98076923076923
22d84884c6ef4ab4bc87c43d29aea561,20260721_080126:90,replay_attack,long_cube_then_cylinder_sort,cube_retreat,long_cube_place_mid,low,cube,1,1,0.25487985404892244,0.20862459959039187,0.3019165077842772,170.08513721239626,0.14942889300000006,0.0641802995087328,Replay,100.0,100.0,99.96153846153845,100.0,98.34615384615385,85.46153846153847,97.29487179487181
681f8ae1244b43d5886f52bf68e72f05,20260721_053307:3,denial_of_service,short_cube_pick_place,cube_transport,long_cube_place_high,low,cube,1,1,0.0,0.006986631974886068,0.11241740728699041,1.6115681003187772,0.3010001414999999,0.001589135659225,Delay DoS,100.0,76.03846153846155,97.6923076923077,70.88461538461537,98.57692307692307,7.923076923076923,75.18589743589742
1d9c3f54910f43fbaeafa9c181ac59c2,20260721_054112:10,denial_of_service,short_cube_pick_place,cube_transport,long_cube_place_high,low,cube,1,1,0.0,0.004495325540364866,0.10227605625315947,2.160407955178471,0.2510263294999999,0.0130710883398307,Delay DoS,100.0,63.11538461538462,97.57692307692307,72.96153846153847,98.57692307692307,49.80769230769231,80.33974358974358
b3741659976f4215a0654ab9bade074e,20260721_054248:13,denial_of_service,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,low,cube,1,1,0.0,5.86984073558761e-06,0.05747141398304273,1.6062991085373428,0.2753317984999999,0.0062370600193454,Delay DoS,100.0,1.8461538461538463,96.53846153846153,70.76923076923077,98.57692307692307,26.615384615384613,65.72435897435896
699f947302494aef8cca0a7524a11e82,20260721_054505:18,denial_of_service,short_cube_pick_place,cube_transport,long_cube_place_high,high,cube,1,1,0.0,0.007561380303098418,0.3409433908728509,6.240285041524007,1.5010866225,0.0161371442796349,Delay DoS,100.0,77.8076923076923,99.96153846153845,83.76923076923077,98.88461538461539,61.80769230769231,87.03846153846153
d31b4d8a88c7428ab982905a7c48459c,20260721_054523:19,denial_of_service,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,high,cylinder,1,1,0.0,0.011415442209892938,0.2138125415458502,5.799622903310733,1.45130357,0.0142272052172498,Delay DoS,100.0,87.65384615384615,98.76923076923076,82.42307692307692,98.88461538461539,55.46153846153846,87.19871794871794
27743d86987a4d8496ed6c9960383d32,20260721_054601:20,denial_of_service,short_cube_pick_place,cube_transport,long_cube_place_high,high,cube,1,1,0.0,0.014733437071106498,0.34398273705661003,6.32105979902312,1.5011594055000002,0.0233092018708038,Delay DoS,100.0,92.15384615384615,99.96153846153845,84.03846153846153,98.88461538461539,77.84615384615384,92.1474358974359
84fb2579b0c54878bba1a5a176597e08,20260721_054854:25,denial_of_service,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,low,cube,1,1,0.0,0.004279183555941318,0.06060401841472683,1.3467615722693163,0.2758113955000001,0.0019572522341118,Delay DoS,100.0,61.88461538461538,96.65384615384616,69.96153846153847,98.57692307692307,10.346153846153847,72.90384615384616
b3932402f7614e6b8559352864608978,20260721_055027:28,denial_of_service,short_cube_pick_place,cube_transport,long_cube_place_high,high,cube,1,1,0.0,0.018319486207949976,0.3527016512806388,6.438580781880992,1.4515223224999998,0.0268952512367603,Delay DoS,100.0,95.8076923076923,99.96153846153845,84.38461538461539,98.88461538461539,80.3076923076923,93.22435897435896
cd4ba04f6e31477e9a11792951e0a601,20260721_055428:35,denial_of_service,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,medium,cube,1,1,0.0,0.008107718184292722,0.1372489327513177,3.7655931294041323,0.7256358205,0.014344147837489,Delay DoS,100.0,79.53846153846153,97.96153846153847,76.42307692307693,98.73076923076923,56.11538461538461,84.79487179487178
973c1f4b5caa48bfb33a77c50d6f18ae,20260721_055934:45,denial_of_service,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,low,cube,1,1,0.0,0.004809598188025638,0.06354379415824368,1.388902472686753,0.27576898149999995,0.0014268371528769,Delay DoS,100.0,65.8076923076923,96.76923076923077,70.0,98.57692307692307,6.615384615384616,72.96153846153847
2ec85ce8668449a08096886d6d2831a4,20260721_060011:46,denial_of_service,short_cube_pick_place,cube_transport,long_cube_place_high,low,cube,1,1,0.0,0.004495326784928659,0.10213259765651514,2.117364618681589,0.2511941094999999,0.0130710896036915,Delay DoS,100.0,63.11538461538462,97.5,72.76923076923076,98.57692307692307,49.80769230769231,80.2948717948718
74d2780d26074b7182af690bd020d78a,20260721_060248:51,denial_of_service,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,high,cube,1,1,0.0,0.004651059333965487,0.21560463291346518,5.229029894613571,1.5258136745000002,0.0015853761196845,Delay DoS,100.0,63.76923076923077,98.8076923076923,80.07692307692308,98.88461538461539,7.730769230769232,74.87820512820512
45f8f587110f43e89a03f0f6c1ecc192,20260721_060743:57,denial_of_service,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,medium,cube,1,1,0.0,0.001463648041066877,0.1323740595545208,3.5761235911889515,0.8257592914999998,0.0077000680582066,Delay DoS,100.0,29.46153846153846,97.96153846153847,76.07692307692308,98.73076923076923,30.76923076923077,72.16666666666667
a49e75d17255490c8a96340cb31bfacb,20260721_060958:60,denial_of_service,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,high,cylinder,1,1,0.0,0.00014881801549499236,0.2169200555007046,5.594681263214468,1.5012737909999998,0.0026629594427856,Delay DoS,100.0,5.461538461538462,98.84615384615385,82.07692307692308,98.88461538461539,14.76923076923077,66.67307692307693
2c0c55f538a74e38b62c46e9cd81ca75,20260721_061127:63,denial_of_service,short_cube_pick_place,cube_transport,long_cube_place_high,medium,cube,1,1,0.0,0.012940436200216482,0.22776126279682685,4.512602572874349,0.7512260184999999,0.0215162009338285,Delay DoS,100.0,90.5,99.03846153846155,78.07692307692308,98.73076923076923,74.6923076923077,90.17307692307692
441228ff8663492f992757919eba31a6,20260721_061427:68,denial_of_service,long_cube_then_cylinder_sort,cube_transport,long_cube_place_high,low,cube,1,1,0.0,0.0016896246426928803,0.059262254642640136,1.5710261804049444,0.22572166250000003,0.0045468172332672,Delay DoS,100.0,32.730769230769226,96.61538461538461,70.65384615384616,98.57692307692307,22.038461538461537,70.1025641025641
d3f53762746644ee99436c861bc9f10b,20260721_061552:70,denial_of_service,short_cube_pick_place,cube_transport,long_cube_place_high,medium,cube,1,1,0.0,0.0009530737109458378,0.2281943211292114,4.284986944587517,0.8010149144999998,0.0095288257819465,Delay DoS,100.0,19.153846153846153,99.07692307692308,77.8076923076923,98.73076923076923,36.57692307692308,71.89102564102565
6ed67cdbfd814ce598b34ac7b5fef64a,20260721_062429:85,denial_of_service,short_cube_pick_place,cube_transport,long_cube_place_high,medium,cube,1,1,0.0,0.0020118170132767846,0.23407645250754375,4.435376736615566,0.7510853184999999,0.0105875760724164,Delay DoS,100.0,36.42307692307693,99.1923076923077,78.03846153846153,98.73076923076923,41.11538461538461,75.58333333333333
9774b0b9ba9747b29ac11e0c675a2c1f,20260721_063051:97,denial_of_service,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,medium,cylinder,1,1,0.0,0.00014881801549499236,0.14240448842594403,3.7642281721901227,0.751437691,0.0026629594427856,Delay DoS,100.0,5.461538461538462,98.0,76.42307692307693,98.73076923076923,14.76923076923077,65.56410256410255
7010ee20e5674d3b92f6bc11feb2b28f,20260721_063204:99,denial_of_service,short_cube_pick_place,cube_transport,long_cube_place_high,medium,cube,1,1,0.0,0.005585521474677336,0.23373458736126368,4.054092878337622,0.8009392625,0.0029902465921951,Delay DoS,100.0,70.88461538461537,99.1923076923077,77.34615384615384,98.73076923076923,16.538461538461537,77.11538461538461
39e4744f3c5947af893d3484a1f3c271,20260721_021226:5,mitm_trajectory_manipulation,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,high,cylinder,1,2,0.15000000000000002,0.14585199048066544,0.062394502759726196,0.2093491381824752,5.43999999935707e-07,0.0248355158478086,MITM manipulation,100.0,100.0,96.6923076923077,55.07692307692308,0.2692307692307692,79.1923076923077,71.87179487179488
edc145e8a98f4d26b9f86113f8b1e59c,20260721_021615:12,mitm_trajectory_manipulation,long_cube_then_cylinder_sort,cylinder_transport,long_cylinder_place_high,high,cylinder,1,2,0.15000000000000002,0.1466307469664932,0.1353242039964004,0.18436631586876992,0.0003072449999999005,0.0160465274029886,MITM manipulation,100.0,100.0,97.96153846153847,53.11538461538462,58.769230769230774,61.65384615384616,78.58333333333333
0586d17ab17f434d8b7b8659183dec97,20260721_021738:14,mitm_trajectory_manipulation,short_cube_pick_place,cube_transport,long_cube_place_high,low,cube,1,2,0.05,0.048838517242310815,0.060713485314078317,0.1723924936827784,0.001173865499999982,0.0119069610326994,MITM manipulation,100.0,99.84615384615385,96.65384615384616,52.19230769230769,74.0,45.84615384615385,78.08974358974359
e5e800d5476e47839a64c2ca9292cd3c,20260721_022121:20,mitm_trajectory_manipulation,short_cube_pick_place,cube_transport,long_cube_place_high,high,cube,1,2,0.15,0.14814271008972577,0.06039067904014901,0.2017519637713922,0.050946525499999895,0.0094610786909789,MITM manipulation,100.0,100.0,96.65384615384616,54.38461538461539,97.61538461538461,36.42307692307693,80.84615384615385
