schema_version,session_id,run_key,run_id,sample_index,task_type,condition,attack_type,attack_variant,attack_severity,attack_target,attack_target_object,attack_target_phase,attack_parameter_value,attack_parameter_unit,attack_event_id,attack_active,attack_source,attack_start_elapsed_seconds,attack_elapsed_seconds,task_phase,received_at,elapsed_seconds,sample_interval_seconds,instantaneous_sample_rate_hz,sampling_gap,ros_time_seconds,reported_ros_time_seconds,reported_state_source,reported_state_age_seconds,shoulder_pan_position,shoulder_pan_velocity,shoulder_pan_effort,reported_shoulder_pan_position,reported_shoulder_pan_velocity,reported_shoulder_pan_effort,shoulder_pan_position_residual,shoulder_pan_velocity_residual,shoulder_pan_effort_residual,shoulder_lift_position,shoulder_lift_velocity,shoulder_lift_effort,reported_shoulder_lift_position,reported_shoulder_lift_velocity,reported_shoulder_lift_effort,shoulder_lift_position_residual,shoulder_lift_velocity_residual,shoulder_lift_effort_residual,elbow_position,elbow_velocity,elbow_effort,reported_elbow_position,reported_elbow_velocity,reported_elbow_effort,elbow_position_residual,elbow_velocity_residual,elbow_effort_residual,wrist_1_position,wrist_1_velocity,wrist_1_effort,reported_wrist_1_position,reported_wrist_1_velocity,reported_wrist_1_effort,wrist_1_position_residual,wrist_1_velocity_residual,wrist_1_effort_residual,wrist_2_position,wrist_2_velocity,wrist_2_effort,reported_wrist_2_position,reported_wrist_2_velocity,reported_wrist_2_effort,wrist_2_position_residual,wrist_2_velocity_residual,wrist_2_effort_residual,wrist_3_position,wrist_3_velocity,wrist_3_effort,reported_wrist_3_position,reported_wrist_3_velocity,reported_wrist_3_effort,wrist_3_position_residual,wrist_3_velocity_residual,wrist_3_effort_residual,gripper_joint_name,gripper_position,gripper_velocity,gripper_effort,reported_gripper_joint_name,reported_gripper_position,reported_gripper_velocity,reported_gripper_effort,gripper_position_residual,gripper_velocity_residual,gripper_effort_residual
sentinel_joint_telemetry_v2,20260731_120551,20260731_120551:1,1,0,long_cube_then_cylinder_sort,normal,none,none,none,none,none,none,,,,0,,,,cube_approach,2026-07-31T12:05:57.042+01:00,0.000627,,,0,4624.660000000,4624.660000000,trusted_fallback,0.000000,2.0010586195385535e-21,-1.0392035471626197e-18,7.189863316055871e-08,2.0010586195385535e-21,-1.0392035471626197e-18,7.189863316055871e-08,0.0,0.0,0.0,-1.570799999999998,-1.0053455105023986e-13,0.0003516862666294707,-1.570799999999998,-1.0053455105023986e-13,0.0003516862666294707,0.0,0.0,0.0,-3.237558590735399e-17,9.998694546744982e-19,0.0001857387332685918,-3.237558590735399e-17,9.998694546744982e-19,0.0001857387332685918,0.0,0.0,0.0,-1.5708000000000024,1.0799292703138504e-13,0.00010492162723272803,-1.5708000000000024,1.0799292703138504e-13,0.00010492162723272803,0.0,0.0,0.0,2.787226657402746e-17,-6.070579253853164e-18,-1.4630736482535026e-05,2.787226657402746e-17,-6.070579253853164e-18,-1.4630736482535026e-05,0.0,0.0,0.0,-1.3687601727346273e-15,4.0657581468206416e-20,8.484272920200074e-05,-1.3687601727346273e-15,4.0657581468206416e-20,8.484272920200074e-05,0.0,0.0,0.0,robotiq_85_left_knuckle_joint,1.14634478471589e-09,-6.368582005315983e-08,,robotiq_85_left_knuckle_joint,1.14634478471589e-09,-6.368582005315983e-08,,0.0,0.0,
sentinel_joint_telemetry_v2,20260731_120551,20260731_120551:1,1,1,long_cube_then_cylinder_sort,normal,none,none,none,none,none,none,,,,0,,,,cube_approach,2026-07-31T12:05:57.064+01:00,0.022513,0.021886,45.690861,0,4624.682000000,4624.682000000,trusted_fallback,0.000000,8.966335354373518e-22,-5.463362509790237e-20,-2.4705725692185866e-10,8.966335354373518e-22,-5.463362509790237e-20,-2.4705725692185866e-10,0.0,0.0,0.0,-1.570799999999998,-1.0053483448863983e-13,0.00035184864510653745,-1.570799999999998,-1.0053483448863983e-13,0.00035184864510653745,0.0,0.0,0.0,-3.2374520922241503e-17,5.309837788100395e-20,0.00018582585909272746,-3.2374520922241503e-17,5.309837788100395e-20,0.00018582585909272746,0.0,0.0,0.0,-1.5708000000000024,1.079905477158362e-13,0.00010493930813851693,-1.5708000000000024,1.079905477158362e-13,0.00010493930813851693,0.0,0.0,0.0,2.7865812924123213e-17,-3.2356658585114273e-19,-1.4679278358515665e-05,2.7865812924123213e-17,-3.2356658585114273e-19,-1.4679278358515665e-05,0.0,0.0,0.0,-1.3687601253007824e-15,6.776263578034403e-21,8.484275672101797e-05,-1.3687601253007824e-15,6.776263578034403e-21,8.484275672101797e-05,0.0,0.0,0.0,robotiq_85_left_knuckle_joint,9.285392801585056e-10,-5.158551423065409e-08,,robotiq_85_left_knuckle_joint,9.285392801585056e-10,-5.158551423065409e-08,,0.0,0.0,
sentinel_joint_telemetry_v2,20260731_120551,20260731_120551:1,1,2,long_cube_then_cylinder_sort,normal,none,none,none,none,none,none,,,,0,,,,cube_approach,2026-07-31T12:05:57.084+01:00,0.042542,0.020029,49.927146,0,4624.702000000,4624.702000000,trusted_fallback,0.000000,-0.00016705845954698118,-0.031744615203387956,-23.851801855050237,-0.00016705845954698118,-0.031744615203387956,-23.851801855050237,0.0,0.0,0.0,-1.5709633821163325,0.0005609137311469517,137.19117638241795,-1.5709633821163325,0.0005609137311469517,137.19117638241795,0.0,0.0,0.0,0.0026601275647517362,0.5054800919855172,57.65442527070583,0.0026601275647517362,0.5054800919855172,57.65442527070583,0.0,0.0,0.0,-1.5712447931628433,-0.0845200390169659,6.817177304056429,-1.5712447931628433,-0.0845200390169659,6.817177304056429,0.0,0.0,0.0,-0.002186795256387118,-0.4155370151236508,-4.9467315501495905,-0.002186795256387118,-0.4155370151236508,-4.9467315501495905,0.0,0.0,0.0,-4.282716520005921e-13,-1.4226397024395127e-11,0.03917301712887236,-4.282716520005921e-13,-1.4226397024395127e-11,0.03917301712887236,0.0,0.0,0.0,robotiq_85_left_knuckle_joint,8.409161260301844e-10,-4.62345876682123e-08,,robotiq_85_left_knuckle_joint,8.409161260301844e-10,-4.62345876682123e-08,,0.0,0.0,
sentinel_joint_telemetry_v2,20260731_120551,20260731_120551:1,1,3,long_cube_then_cylinder_sort,normal,none,none,none,none,none,none,,,,0,,,,cube_approach,2026-07-31T12:05:57.106+01:00,0.064580,0.022038,45.376469,0,4624.724000000,4624.724000000,trusted_fallback,0.000000,-0.0014497883403028504,-0.07330235715460681,0.00683177450792433,-0.0014497883403028504,-0.07330235715460681,0.00683177450792433,0.0,0.0,0.0,-1.571102879513267,-0.009583616790357111,-0.5840060934400846,-1.571102879513267,-0.009583616790357111,-0.5840060934400846,0.0,0.0,0.0,0.02308546303625525,1.1672178654940557,-0.5612686242205955,0.02308546303625525,1.1672178654940557,-0.5612686242205955,0.0,0.0,0.0,-1.57466006147225,-0.1951675250710823,-0.08313719656253944,-1.57466006147225,-0.1951675250710823,-0.08313719656253944,0.0,0.0,0.0,-0.018977729398195517,-0.959527853928689,0.03642813706564105,-0.018977729398195517,-0.959527853928689,0.03642813706564105,0.0,0.0,0.0,-4.935153436889961e-13,2.5516749737469757e-11,3.240865909736875e-05,-4.935153436889961e-13,2.5516749737469757e-11,3.240865909736875e-05,0.0,0.0,0.0,robotiq_85_left_knuckle_joint,2.682488896301384e-10,-1.4881760330888726e-08,,robotiq_85_left_knuckle_joint,2.682488896301384e-10,-1.4881760330888726e-08,,0.0,0.0,
sentinel_joint_telemetry_v2,20260731_120551,20260731_120551:1,1,4,long_cube_then_cylinder_sort,normal,none,none,none,none,none,none,,,,0,,,,cube_approach,2026-07-31T12:05:57.128+01:00,0.086580,0.022000,45.454060,0,4624.746000000,4624.746000000,trusted_fallback,0.000000,-0.0032458148978771165,-0.08634361678235893,0.02126303296921117,-0.0032458148978771165,-0.08634361678235893,0.02126303296921117,0.0,0.0,0.0,-1.5713741437399846,-0.01388090333369901,-1.3791481962153338,-1.5713741437399846,-0.01388090333369901,-1.3791481962153338,0.0,0.0,0.0,0.05168419257377131,1.3748781903526455,-1.2904202878878095,0.05168419257377131,1.3748781903526455,-1.2904202878878095,0.0,0.0,0.0,-1.5794419821740526,-0.2298898792030169,-0.1893659299730033,-1.5794419821740526,-0.2298898792030169,-0.1893659299730033,0.0,0.0,0.0,-0.042487717025893844,-1.1302379430079768,0.08396992334900365,-0.042487717025893844,-1.1302379430079768,0.08396992334900365,0.0,0.0,0.0,-2.671502134896108e-13,1.4250150538741568e-11,-4.989991606782757e-05,-2.671502134896108e-13,1.4250150538741568e-11,-4.989991606782757e-05,0.0,0.0,0.0,robotiq_85_left_knuckle_joint,8.867790309489577e-05,-0.004926550169264049,,robotiq_85_left_knuckle_joint,8.867790309489577e-05,-0.004926550169264049,,0.0,0.0,
sentinel_joint_telemetry_v2,20260731_120551,20260731_120551:1,1,5,long_cube_then_cylinder_sort,normal,none,none,none,none,none,none,,,,0,,,,cube_approach,2026-07-31T12:05:57.150+01:00,0.108547,0.021966,45.524353,0,4624.768000000,4624.768000000,trusted_fallback,0.000000,-0.005202919390794044,-0.09043610222052705,0.038344837614018454,-0.005202919390794044,-0.09043610222052705,0.038344837614018454,0.0,0.0,0.0,-1.5716984855113014,-0.015229437402677216,-2.2511470141437036,-1.5716984855113014,-0.015229437402677216,-2.2511470141437036,0.0,0.0,0.0,0.08284781977347432,1.4400442006370389,-2.0881041714326947,0.08284781977347432,1.4400442006370389,-2.0881041714326947,0.0,0.0,0.0,-1.5846527728812823,-0.2407861219390518,-0.3054390461871811,-1.5846527728812823,-0.2407861219390518,-0.3054390461871811,0.0,0.0,0.0,-0.0681062148311332,-1.183808577769738,0.13637357886194662,-0.0681062148311332,-1.183808577769738,0.13637357886194662,0.0,0.0,0.0,-1.1844195077187698e-13,6.462389651185063e-12,-0.0001458807666542087,-1.1844195077187698e-13,6.462389651185063e-12,-0.0001458807666542087,0.0,0.0,0.0,robotiq_85_left_knuckle_joint,2.782806596485413e-05,-0.00154600367079967,,robotiq_85_left_knuckle_joint,2.782806596485413e-05,-0.00154600367079967,,0.0,0.0,
sentinel_joint_telemetry_v2,20260731_120551,20260731_120551:1,1,6,long_cube_then_cylinder_sort,normal,none,none,none,none,none,none,,,,0,,,,cube_approach,2026-07-31T12:05:57.170+01:00,0.128568,0.020021,49.947969,0,4624.788000000,4624.788000000,trusted_fallback,0.000000,-0.00702713111136075,-0.09165510919812582,0.04305703574380049,-0.00702713111136075,-0.09165510919812582,0.04305703574380049,0.0,0.0,0.0,-1.5720081783353617,-0.015631118115444844,-3.0395562902653386,-1.5720081783353617,-0.015631118115444844,-3.0395562902653386,0.0,0.0,0.0,0.11189535106661469,1.4594548552994833,-2.819824492165567,0.11189535106661469,1.4594548552994833,-2.819824492165567,0.0,0.0,0.0,-1.589509736584847,-0.24403172813430538,-0.41131812428228165,-1.589509736584847,-0.24403172813430538,-0.41131812428228165,0.0,0.0,0.0,-0.09198514625026862,-1.1997653792764944,0.17835443556382824,-0.09198514625026862,-1.1997653792764944,0.17835443556382824,0.0,0.0,0.0,-5.110702494232283e-14,2.8958762471331667e-12,-0.00021064671106974122,-5.110702494232283e-14,2.8958762471331667e-12,-0.00021064671106974122,0.0,0.0,0.0,robotiq_85_left_knuckle_joint,4.569859057166748e-06,-0.008492099533313643,,robotiq_85_left_knuckle_joint,4.569859057166748e-06,-0.008492099533313643,,0.0,0.0,
sentinel_joint_telemetry_v2,20260731_120551,20260731_120551:1,1,7,long_cube_then_cylinder_sort,normal,none,none,none,none,none,none,,,,0,,,,cube_approach,2026-07-31T12:05:57.193+01:00,0.150843,0.022276,44.892199,0,4624.810000000,4624.810000000,trusted_fallback,0.000000,-0.009049840021051405,-0.09210290481400352,0.06987872685644866,-0.009049840021051405,-0.09210290481400352,0.06987872685644866,0.0,0.0,0.0,-1.5723541377256594,-0.015778673353671252,-3.949098902567813,-1.5723541377256594,-0.015778673353671252,-3.949098902567813,0.0,0.0,0.0,0.1441036192700553,1.466585254261348,-3.650530496417301,0.1441036192700553,1.466585254261348,-3.650530496417301,0.0,0.0,0.0,-1.5948951990555553,-0.2452239840184187,-0.5327709164887403,-1.5948951990555553,-0.2452239840184187,-0.5327709164887403,0.0,0.0,0.0,-0.11846240587668701,-1.205627023969181,0.23789515051818952,-0.11846240587668701,-1.205627023969181,0.23789515051818952,0.0,0.0,0.0,-1.7545345465110815e-14,1.1702583346817619e-12,-0.0003201849823974745,-1.7545345465110815e-14,1.1702583346817619e-12,-0.0003201849823974745,0.0,0.0,0.0,robotiq_85_left_knuckle_joint,-1.4401030721926122e-14,-4.192670516323105e-12,,robotiq_85_left_knuckle_joint,-1.4401030721926122e-14,-4.192670516323105e-12,,0.0,0.0,
sentinel_joint_telemetry_v2,20260731_120551,20260731_120551:1,1,8,long_cube_then_cylinder_sort,normal,none,none,none,none,none,none,,,,0,,,,cube_approach,2026-07-31T12:05:57.214+01:00,0.172629,0.021786,45.902082,0,4624.832000000,4624.832000000,trusted_fallback,0.000000,-0.011078079837669974,-0.09224342782251349,0.08593885889668443,-0.011078079837669974,-0.09224342782251349,0.08593885889668443,0.0,0.0,0.0,-1.5727019196310872,-0.015824977751604748,-4.835613740457708,-1.5727019196310872,-0.015824977751604748,-4.835613740457708,0.0,0.0,0.0,0.1763999579493523,1.468822849008224,-4.468991349119719,0.1763999579493523,1.468822849008224,-4.468991349119719,0.0,0.0,0.0,-1.6002953875666126,-0.24559812655175933,-0.6516380879600769,-1.6002953875666126,-0.24559812655175933,-0.6516380879600769,0.0,0.0,0.0,-0.14501206507571798,-1.2074664701822475,0.29044852662118187,-0.14501206507571798,-1.2074664701822475,0.29044852662118187,0.0,0.0,0.0,-3.4381925193027052e-15,4.775936590650787e-13,-0.0004084316314124795,-3.4381925193027052e-15,4.775936590650787e-13,-0.0004084316314124795,0.0,0.0,0.0,robotiq_85_left_knuckle_joint,-1.7804006539727255e-14,-1.395751569877035e-12,,robotiq_85_left_knuckle_joint,-1.7804006539727255e-14,-1.395751569877035e-12,,0.0,0.0,
sentinel_joint_telemetry_v2,20260731_120551,20260731_120551:1,1,9,long_cube_then_cylinder_sort,normal,none,none,none,none,none,none,,,,0,,,,cube_approach,2026-07-31T12:05:57.236+01:00,0.194629,0.022000,45.453812,0,4624.854000000,4624.854000000,trusted_fallback,0.000000,-0.013103149702227078,-0.0925600592789041,0.10173623014344467,-0.013103149702227078,-0.0925600592789041,0.10173623014344467,0.0,0.0,0.0,-1.5730501341728085,-0.015847246799960076,-5.715145516114271,-1.5730501341728085,-0.015847246799960076,-5.715145516114271,0.0,0.0,0.0,0.2086458204261035,1.4738646772296062,-5.279675051903936,0.2086458204261035,1.4738646772296062,-5.279675051903936,0.0,0.0,0.0,-1.6056871360807758,-0.24644115780234285,-0.768988392359241,-1.6056871360807758,-0.24644115780234285,-0.768988392359241,0.0,0.0,0.0,-0.1715202296028307,-1.2116111759463042,0.34174705689369034,-0.1715202296028307,-1.2116111759463042,0.34174705689369034,0.0,0.0,0.0,-1.4807756518208633e-15,7.666853263366136e-13,-0.0008270951892434519,-1.4807756518208633e-15,7.666853263366136e-13,-0.0008270951892434519,0.0,0.0,0.0,robotiq_85_left_knuckle_joint,0.0006342332499591802,-0.03523518057678385,,robotiq_85_left_knuckle_joint,0.0006342332499591802,-0.03523518057678385,,0.0,0.0,
